Scenario,Seed,Customers,Vehicles,Capacity,SimTime,Preset,Swarm,Iterations,QPSO_BestFit,QPSO_MeanFit,QPSO_Time_h,QPSO_Dist_km,QPSO_Compute_ms,QPSO_Feas_pct,PSO_BestFit,PSO_MeanFit,PSO_Time_h,PSO_Dist_km,PSO_Compute_ms,PSO_Feas_pct,GNN_BestFit,GNN_MeanFit,GNN_Time_h,GNN_Dist_km,GNN_Compute_ms,GNN_Feas_pct,QPSO_vs_PSO_FitImp_%,QPSO_vs_PSO_TimeImp_%,PSO_Winner,QPSO_vs_GNN_FitImp_%,QPSO_vs_GNN_TimeImp_%,GNN_Winner
288,73523,19,6,84.8,9.0,uniform,37,76,15.64,15.64,15.64,790.14,130.35,100.0,16.53,16.53,16.53,800.73,78.54,100.0,20.44,20.44,20.44,988.69,0.01,100.0,5.41,5.41,QPSO,23.47,23.47,QPSO
289,33208,17,6,82.9,18.0,incident,40,69,17.19,17.19,17.19,731.51,78.82,100.0,17.22,17.22,17.22,691.85,63.05,100.0,21.78,21.78,21.78,869.31,0.01,100.0,0.21,0.21,QPSO,21.1,21.1,QPSO
290,23050,15,5,77.0,8.5,incident,45,43,13.73,13.73,13.73,601.79,53.05,100.0,13.78,13.78,13.78,604.78,42.21,100.0,15.33,15.33,15.33,650.44,0.01,100.0,0.38,0.38,QPSO,10.42,10.42,QPSO
291,69674,10,5,117.3,8.0,uniform,38,48,8.49,8.49,8.49,365.88,52.93,100.0,8.71,8.71,8.71,332.46,41.39,100.0,12.46,12.46,12.46,574.87,0.01,100.0,2.57,2.57,QPSO,31.87,31.87,QPSO
292,83667,13,4,105.4,8.5,incident,39,63,10.91,10.91,10.91,456.81,62.76,100.0,11.1,11.1,11.1,468.85,59.15,100.0,13.69,13.69,13.69,523.31,0.1,100.0,1.76,1.76,QPSO,20.29,20.29,QPSO
293,8923,19,5,103.0,8.0,incident,42,66,15.82,15.82,15.82,660.01,81.83,100.0,18.05,18.05,18.05,747.55,62.84,100.0,19.63,19.63,19.63,869.47,0.01,100.0,12.4,12.4,QPSO,19.44,19.44,QPSO
294,2553,10,4,96.8,8.0,incident,38,51,11.29,11.29,11.29,428.13,64.56,100.0,11.51,11.51,11.51,440.32,49.26,100.0,11.98,11.98,11.98,452.73,0.0,100.0,1.87,1.87,QPSO,5.75,5.75,QPSO
295,15026,11,5,82.0,9.0,rush_hour,37,45,16.97,16.97,16.97,438.45,43.6,100.0,16.97,16.97,16.97,438.45,42.76,100.0,22.81,22.81,22.81,632.29,0.0,100.0,-0.0,-0.0,Tie,25.59,25.59,QPSO
296,49896,16,5,98.3,9.0,incident,27,42,12.8,12.8,12.8,484.51,46.3,100.0,16.03,16.03,16.03,624.64,35.64,100.0,18.69,18.69,18.69,740.46,0.01,100.0,20.15,20.15,QPSO,31.54,31.54,QPSO
297,13255,16,5,88.9,8.0,incident,25,50,14.76,14.76,14.76,586.16,51.96,100.0,16.29,16.29,16.29,661.71,45.13,100.0,16.91,16.91,16.91,679.48,0.07,100.0,9.41,9.41,QPSO,12.74,12.74,QPSO
298,11837,17,5,102.2,17.5,uniform,41,42,14.41,14.41,14.41,586.42,52.28,100.0,15.1,15.1,15.1,630.21,38.74,100.0,19.85,19.85,19.85,783.18,0.01,100.0,4.58,4.58,QPSO,27.41,27.41,QPSO
299,31115,13,4,83.6,18.0,rush_hour,42,76,12.45,12.45,12.45,564.39,79.85,100.0,12.8,12.8,12.8,533.26,72.21,100.0,14.45,14.45,14.45,624.43,0.01,100.0,2.76,2.76,QPSO,13.85,13.85,QPSO
300,87259,10,4,116.4,8.0,uniform,43,49,8.14,8.14,8.14,346.65,58.6,100.0,8.39,8.39,8.39,345.2,40.79,100.0,9.37,9.37,9.37,374.25,0.0,100.0,2.91,2.91,QPSO,13.08,13.08,QPSO
301,99599,16,5,85.0,17.5,rush_hour,42,61,14.61,14.61,14.61,640.19,36.84,100.0,16.46,16.46,16.46,648.81,58.49,100.0,17.1,17.1,17.1,742.04,0.01,100.0,11.24,11.24,QPSO,14.52,14.52,QPSO
302,51311,12,5,95.0,8.0,uniform,38,54,9.48,9.48,9.48,349.61,38.94,100.0,9.18,9.18,9.18,344.01,39.31,100.0,12.85,12.85,12.85,497.1,0.01,100.0,-3.24,-3.24,Classical PSO,26.25,26.25,QPSO
303,10963,15,5,118.4,8.0,incident,33,68,11.39,11.39,11.39,497.08,49.79,100.0,12.45,12.45,12.45,586.51,43.52,100.0,14.07,14.07,14.07,604.72,0.01,100.0,8.56,8.56,QPSO,19.08,19.08,QPSO
304,65304,13,5,97.7,13.0,uniform,43,64,11.24,11.24,11.24,475.62,63.17,100.0,10.72,10.72,10.72,460.9,42.51,100.0,17.21,17.21,17.21,790.52,0.01,100.0,-4.93,-4.93,Classical PSO,34.67,34.67,QPSO
305,12232,19,5,109.9,8.0,rush_hour,29,64,23.41,23.41,23.41,653.28,63.61,100.0,30.24,30.24,30.24,849.39,30.9,100.0,30.16,30.16,30.16,839.97,0.01,100.0,22.58,22.58,QPSO,22.37,22.37,QPSO
306,94280,20,5,107.0,9.0,uniform,27,40,18.85,18.85,18.85,743.59,25.29,100.0,18.55,18.55,18.55,744.33,22.05,100.0,21.86,21.86,21.86,844.35,0.01,100.0,-1.59,-1.59,Classical PSO,13.78,13.78,QPSO
307,41405,17,4,108.1,8.5,uniform,30,67,14.59,14.59,14.59,604.65,74.34,100.0,13.78,13.78,13.78,581.85,28.69,100.0,16.29,16.29,16.29,684.61,0.01,100.0,-5.92,-5.92,Classical PSO,10.43,10.43,QPSO
308,59830,18,6,75.2,9.0,incident,27,78,11.82,11.82,11.82,518.58,89.4,100.0,14.18,14.18,14.18,646.61,42.79,100.0,15.09,15.09,15.09,701.67,0.02,100.0,16.69,16.69,QPSO,21.69,21.69,QPSO
309,79386,15,6,70.6,13.0,uniform,42,55,12.7,12.7,12.7,473.12,35.96,100.0,12.7,12.7,12.7,473.12,32.41,100.0,14.33,14.33,14.33,545.0,0.01,100.0,-0.0,0.0,Tie,11.33,11.33,QPSO
310,75967,18,5,104.3,8.5,rush_hour,34,57,22.82,22.82,22.82,579.61,51.26,100.0,26.21,26.21,26.21,696.08,38.49,100.0,26.35,26.35,26.35,726.09,0.02,100.0,12.93,12.93,QPSO,13.41,13.41,QPSO
311,65634,12,5,78.4,13.0,rush_hour,40,44,10.18,10.18,10.18,411.31,23.7,100.0,10.5,10.5,10.5,424.4,26.58,100.0,13.13,13.13,13.13,530.51,0.01,100.0,3.04,3.04,QPSO,22.42,22.42,QPSO
312,48333,14,5,106.0,17.5,incident,31,69,10.25,10.25,10.25,411.74,45.88,100.0,12.78,12.78,12.78,547.2,33.49,100.0,14.97,14.97,14.97,617.65,0.01,100.0,19.81,19.81,QPSO,31.55,31.55,QPSO
313,15021,12,5,70.3,9.0,incident,37,61,13.44,13.44,13.44,579.08,40.58,100.0,14.58,14.58,14.58,594.54,28.45,100.0,16.57,16.57,16.57,685.58,0.01,100.0,7.84,7.84,QPSO,18.9,18.9,QPSO
314,58700,15,4,110.8,9.0,rush_hour,44,52,20.97,20.97,20.97,681.71,40.21,100.0,23.15,23.15,23.15,815.76,32.86,100.0,25.78,25.78,25.78,903.35,0.01,100.0,9.41,9.41,QPSO,18.66,18.66,QPSO
315,63784,15,5,118.2,9.0,incident,45,71,12.51,12.51,12.51,477.26,60.87,100.0,17.45,17.45,17.45,732.2,44.08,100.0,16.27,16.27,16.27,635.09,0.01,100.0,28.32,28.32,QPSO,23.11,23.11,QPSO
316,76481,13,5,88.8,9.0,uniform,43,52,9.42,9.42,9.42,367.32,36.77,100.0,8.86,8.86,8.86,344.03,25.94,100.0,11.66,11.66,11.66,481.4,0.01,100.0,-6.3,-6.3,Classical PSO,19.26,19.26,QPSO
317,78624,18,5,104.1,18.0,rush_hour,31,68,14.08,14.08,14.08,589.43,70.33,100.0,14.25,14.25,14.25,633.75,53.32,100.0,17.18,17.18,17.18,697.68,0.01,100.0,1.21,1.21,QPSO,18.07,18.07,QPSO
318,39185,11,3,103.6,18.0,rush_hour,32,56,9.85,9.85,9.85,396.38,26.87,100.0,9.84,9.84,9.84,405.23,32.82,100.0,12.61,12.61,12.61,522.81,0.01,100.0,-0.19,-0.19,Classical PSO,21.83,21.83,QPSO
319,87332,12,3,109.5,13.0,incident,40,77,12.36,12.36,12.36,396.36,66.44,100.0,12.42,12.42,12.42,397.37,29.24,100.0,15.06,15.06,15.06,535.57,0.01,100.0,0.49,0.49,QPSO,17.95,17.95,QPSO
320,53534,18,5,97.2,18.0,incident,44,80,15.77,15.77,15.77,681.87,63.77,100.0,17.28,17.28,17.28,716.8,40.7,100.0,17.25,17.25,17.25,737.77,0.01,100.0,8.75,8.75,QPSO,8.59,8.59,QPSO
321,12138,11,4,102.9,8.5,incident,44,42,11.01,11.01,11.01,502.22,29.62,100.0,11.21,11.21,11.21,495.86,18.0,100.0,11.99,11.99,11.99,554.71,0.01,100.0,1.83,1.83,QPSO,8.19,8.19,QPSO
322,74822,20,5,118.3,13.0,uniform,25,46,16.4,16.4,16.4,651.19,36.89,100.0,19.14,19.14,19.14,698.24,34.14,100.0,20.09,20.09,20.09,810.58,0.01,100.0,14.31,14.31,QPSO,18.38,18.38,QPSO
323,34913,13,5,92.3,13.0,incident,43,72,12.83,12.83,12.83,535.95,47.03,100.0,11.39,11.39,11.39,448.42,41.59,100.0,14.22,14.22,14.22,593.83,0.01,100.0,-12.66,-12.66,Classical PSO,9.72,9.72,QPSO
324,20758,15,5,94.1,13.0,uniform,28,49,12.59,12.59,12.59,519.8,36.26,100.0,12.81,12.81,12.81,531.06,30.29,100.0,17.88,17.88,17.88,751.14,0.01,100.0,1.71,1.71,QPSO,29.6,29.6,QPSO
325,46656,14,4,92.8,17.5,rush_hour,36,70,10.83,10.83,10.83,519.7,48.93,100.0,10.27,10.27,10.27,481.82,41.77,100.0,14.68,14.68,14.68,648.85,0.01,100.0,-5.52,-5.52,Classical PSO,26.21,26.21,QPSO
326,13795,17,5,85.9,8.0,incident,28,41,14.42,14.42,14.42,600.24,27.29,100.0,18.59,18.59,18.59,775.37,18.45,100.0,18.7,18.7,18.7,799.11,0.01,100.0,22.42,22.42,QPSO,22.91,22.91,QPSO
327,45967,20,5,103.9,18.0,uniform,41,51,17.07,17.07,17.07,742.8,42.87,100.0,17.73,17.73,17.73,740.42,21.94,100.0,21.1,21.1,21.1,934.3,0.01,100.0,3.72,3.72,QPSO,19.09,19.09,QPSO
328,73339,12,5,98.0,8.5,rush_hour,45,51,16.86,16.86,16.86,414.27,36.87,100.0,16.01,16.01,16.01,406.97,44.09,100.0,16.98,16.98,16.98,410.37,0.0,100.0,-5.3,-5.3,Classical PSO,0.73,0.73,QPSO
329,25430,20,6,89.8,13.0,incident,38,64,14.24,14.24,14.24,619.93,71.35,100.0,16.81,16.81,16.81,731.57,33.64,100.0,17.52,17.52,17.52,788.41,0.01,100.0,15.28,15.28,QPSO,18.72,18.72,QPSO
330,1583,13,4,83.9,17.5,uniform,42,51,12.8,12.8,12.8,512.58,36.61,100.0,13.36,13.36,13.36,497.07,28.77,100.0,14.84,14.84,14.84,569.66,0.01,100.0,4.16,4.16,QPSO,13.7,13.7,QPSO
331,48945,15,5,92.9,18.0,rush_hour,41,80,12.46,12.46,12.46,549.67,69.7,100.0,11.44,11.44,11.44,468.43,34.2,100.0,17.84,17.84,17.84,831.74,0.45,100.0,-8.92,-8.92,Classical PSO,30.18,30.18,QPSO
332,42078,19,5,100.6,9.0,rush_hour,39,79,23.33,23.33,23.33,615.93,57.95,100.0,26.4,26.4,26.4,726.45,35.16,100.0,31.5,31.5,31.5,810.21,0.13,100.0,11.65,11.65,QPSO,25.95,25.95,QPSO
333,23613,20,5,115.9,18.0,uniform,35,47,16.65,16.65,16.65,663.9,38.88,100.0,19.01,19.01,19.01,768.67,23.55,100.0,21.31,21.31,21.31,911.69,0.01,100.0,12.4,12.4,QPSO,21.85,21.85,QPSO
334,32270,14,5,79.2,17.5,rush_hour,38,78,11.76,11.76,11.76,491.52,60.83,100.0,12.21,12.21,12.21,556.87,37.49,100.0,12.52,12.52,12.52,517.48,0.07,100.0,3.71,3.71,QPSO,6.12,6.12,QPSO
335,19070,19,6,91.2,18.0,incident,45,51,19.62,19.62,19.62,747.22,57.13,100.0,23.21,23.21,23.21,873.11,31.3,100.0,23.79,23.79,23.79,911.42,0.02,100.0,15.48,15.48,QPSO,17.51,17.51,QPSO
336,73733,12,4,84.4,9.0,rush_hour,44,43,16.06,16.06,16.06,444.54,27.26,100.0,16.75,16.75,16.75,457.4,20.6,100.0,19.03,19.03,19.03,509.57,0.0,100.0,4.14,4.14,QPSO,15.59,15.59,QPSO
337,48059,10,5,76.8,17.5,incident,45,71,8.53,8.53,8.53,300.34,59.18,100.0,8.53,8.53,8.53,300.34,42.58,100.0,9.86,9.86,9.86,347.68,0.01,100.0,0.0,0.0,Tie,13.46,13.46,QPSO
338,54626,20,6,90.8,13.0,uniform,27,76,15.92,15.92,15.92,618.96,62.66,100.0,17.21,17.21,17.21,666.47,52.19,100.0,23.94,23.94,23.94,987.92,0.01,100.0,7.49,7.49,QPSO,33.51,33.51,QPSO
339,5044,13,5,71.6,17.5,rush_hour,30,69,11.09,11.09,11.09,482.28,51.68,100.0,11.09,11.09,11.09,482.28,31.26,100.0,15.29,15.29,15.29,669.62,0.01,100.0,0.0,0.0,Tie,27.46,27.46,QPSO
340,75140,17,5,98.6,17.5,rush_hour,42,42,14.13,14.13,14.13,631.22,37.68,100.0,14.01,14.01,14.01,576.52,29.02,100.0,17.29,17.29,17.29,815.39,0.01,100.0,-0.8,-0.8,Classical PSO,18.3,18.3,QPSO
341,95238,17,4,119.5,18.0,incident,32,59,14.39,14.39,14.39,513.46,52.49,100.0,13.4,13.4,13.4,496.5,25.91,100.0,16.43,16.43,16.43,600.2,0.01,100.0,-7.44,-7.44,Classical PSO,12.42,12.42,QPSO
342,5224,17,5,87.4,13.0,uniform,32,53,17.75,17.75,17.75,741.46,39.17,100.0,17.42,17.42,17.42,674.92,24.85,100.0,21.5,21.5,21.5,829.23,0.02,100.0,-1.89,-1.89,Classical PSO,17.44,17.44,QPSO
343,97680,19,5,113.1,8.5,incident,29,53,15.04,15.04,15.04,672.95,45.45,100.0,16.25,16.25,16.25,717.05,29.27,100.0,22.12,22.12,22.12,998.16,0.04,100.0,7.45,7.45,QPSO,31.98,31.98,QPSO
344,28124,10,5,96.6,17.5,uniform,35,58,10.21,10.21,10.21,439.69,48.49,100.0,10.96,10.96,10.96,494.4,54.22,100.0,12.76,12.76,12.76,522.58,0.01,100.0,6.82,6.82,QPSO,19.92,19.92,QPSO
345,38923,19,5,117.6,8.5,rush_hour,26,57,26.76,26.76,26.76,644.93,43.28,100.0,27.13,27.13,27.13,742.79,30.45,100.0,28.48,28.48,28.48,699.81,0.01,100.0,1.37,1.37,QPSO,6.06,6.06,QPSO
346,86969,12,5,82.5,8.5,incident,37,71,13.8,13.8,13.8,524.03,47.4,100.0,13.73,13.73,13.73,553.27,37.77,100.0,17.49,17.49,17.49,707.84,0.01,100.0,-0.51,-0.51,Classical PSO,21.12,21.12,QPSO
347,19634,19,5,101.4,13.0,uniform,45,45,16.74,16.74,16.74,673.69,39.51,100.0,17.28,17.28,17.28,708.89,41.18,100.0,19.36,19.36,19.36,738.1,0.01,100.0,3.15,3.15,QPSO,13.55,13.55,QPSO
348,53802,18,5,104.7,13.0,rush_hour,35,77,10.58,10.58,10.58,477.01,75.37,100.0,13.68,13.68,13.68,613.97,42.07,100.0,12.06,12.06,12.06,539.63,0.01,100.0,22.69,22.69,QPSO,12.32,12.32,QPSO
349,1324,11,5,101.7,9.0,uniform,42,65,10.68,10.68,10.68,510.88,44.34,100.0,10.34,10.34,10.34,507.01,41.16,100.0,13.91,13.91,13.91,671.01,0.01,100.0,-3.28,-3.28,Classical PSO,23.26,23.26,QPSO
350,29551,16,5,94.7,9.0,rush_hour,42,76,16.76,16.76,16.76,497.84,77.69,100.0,17.79,17.79,17.79,545.94,42.19,100.0,21.87,21.87,21.87,633.16,0.01,100.0,5.82,5.82,QPSO,23.36,23.36,QPSO
351,18117,19,5,109.4,8.0,uniform,45,69,12.12,12.12,12.12,496.18,57.47,100.0,15.08,15.08,15.08,632.52,32.17,100.0,16.76,16.76,16.76,674.66,0.01,100.0,19.62,19.62,QPSO,27.66,27.66,QPSO
352,3134,11,3,92.1,13.0,uniform,29,59,12.44,12.44,12.44,451.76,32.95,100.0,13.08,13.08,13.08,452.81,31.61,100.0,16.38,16.38,16.38,566.64,0.01,100.0,4.89,4.89,QPSO,24.06,24.06,QPSO
353,21837,14,5,102.7,8.0,rush_hour,45,50,18.62,18.62,18.62,431.06,43.46,100.0,18.89,18.89,18.89,450.22,20.59,100.0,23.04,23.04,23.04,598.03,0.01,100.0,1.4,1.4,QPSO,19.18,19.18,QPSO
354,7787,16,4,106.3,13.0,incident,27,46,12.87,12.87,12.87,540.93,29.4,100.0,14.95,14.95,14.95,577.27,29.37,100.0,17.73,17.73,17.73,694.02,0.01,100.0,13.91,13.91,QPSO,27.39,27.39,QPSO
355,1142,13,5,73.9,17.5,incident,39,40,13.23,13.23,13.23,483.48,24.64,100.0,15.29,15.29,15.29,586.76,20.32,100.0,17.41,17.41,17.41,688.55,0.02,100.0,13.48,13.48,QPSO,24.03,24.03,QPSO
356,2056,15,5,119.4,18.0,uniform,40,44,11.46,11.46,11.46,478.81,33.85,100.0,12.62,12.62,12.62,490.95,17.17,100.0,15.63,15.63,15.63,631.5,0.01,100.0,9.14,9.14,QPSO,26.65,26.65,QPSO
357,31008,16,4,106.5,8.0,rush_hour,36,59,17.35,17.35,17.35,497.04,65.09,100.0,17.97,17.97,17.97,539.94,37.33,100.0,23.68,23.68,23.68,699.01,0.01,100.0,3.43,3.43,QPSO,26.73,26.73,QPSO
358,18973,16,4,102.1,8.0,incident,43,40,11.83,11.83,11.83,587.7,35.29,100.0,12.37,12.37,12.37,602.36,26.75,100.0,15.64,15.64,15.64,717.7,0.01,100.0,4.4,4.4,QPSO,24.4,24.4,QPSO
359,80995,20,6,92.0,18.0,incident,29,66,14.54,14.54,14.54,549.41,57.82,100.0,16.92,16.92,16.92,657.39,36.34,100.0,16.78,16.78,16.78,652.8,0.01,100.0,14.09,14.09,QPSO,13.38,13.38,QPSO
360,81750,20,5,113.0,8.0,uniform,28,77,14.57,14.57,14.57,619.38,58.06,100.0,14.56,14.56,14.56,603.77,43.94,100.0,17.68,17.68,17.68,700.4,0.01,100.0,-0.06,-0.06,Classical PSO,17.59,17.59,QPSO
361,96683,16,5,118.2,8.5,uniform,33,45,12.86,12.86,12.86,527.42,34.93,100.0,14.45,14.45,14.45,612.87,22.68,100.0,17.64,17.64,17.64,667.09,0.04,100.0,11.01,11.01,QPSO,27.14,27.14,QPSO
362,33527,18,5,108.9,18.0,rush_hour,31,73,14.17,14.17,14.17,584.69,62.84,100.0,15.15,15.15,15.15,606.54,44.33,100.0,17.86,17.86,17.86,713.82,0.02,100.0,6.48,6.48,QPSO,20.67,20.67,QPSO
363,80551,18,5,107.4,18.0,uniform,32,71,9.68,9.68,9.68,417.53,67.5,100.0,10.23,10.23,10.23,430.37,35.44,100.0,13.31,13.31,13.31,560.7,0.01,100.0,5.32,5.32,QPSO,27.23,27.23,QPSO
364,51578,11,5,95.0,8.0,incident,25,63,10.54,10.54,10.54,411.58,38.32,100.0,10.52,10.52,10.52,402.6,30.42,100.0,12.89,12.89,12.89,468.68,0.01,100.0,-0.13,-0.13,Classical PSO,18.23,18.23,QPSO
365,42480,12,5,113.0,13.0,rush_hour,42,51,10.79,10.79,10.79,483.58,33.32,100.0,11.06,11.06,11.06,500.01,21.86,100.0,14.32,14.32,14.32,654.31,0.0,100.0,2.48,2.48,QPSO,24.66,24.66,QPSO
366,62736,11,3,99.4,9.0,uniform,26,43,9.97,9.97,9.97,398.35,28.12,100.0,11.36,11.36,11.36,449.22,22.47,100.0,13.86,13.86,13.86,566.63,0.01,100.0,12.27,12.27,QPSO,28.07,28.07,QPSO
367,53163,18,5,101.4,13.0,incident,37,45,15.02,15.02,15.02,659.77,58.87,100.0,15.74,15.74,15.74,696.31,23.79,100.0,17.19,17.19,17.19,739.4,0.01,100.0,4.58,4.58,QPSO,12.65,12.65,QPSO
368,84956,18,6,83.9,8.0,incident,31,49,15.47,15.47,15.47,703.73,38.86,100.0,17.91,17.91,17.91,831.74,18.05,100.0,20.52,20.52,20.52,932.58,0.01,100.0,13.65,13.65,QPSO,24.63,24.63,QPSO
369,71305,15,4,99.3,9.0,incident,38,55,13.44,13.44,13.44,545.98,39.55,100.0,14.83,14.83,14.83,585.42,31.98,100.0,16.79,16.79,16.79,701.18,0.01,100.0,9.37,9.37,QPSO,19.94,19.94,QPSO
370,8589,13,3,116.2,13.0,incident,44,43,10.22,10.22,10.22,404.15,24.11,100.0,10.67,10.67,10.67,401.56,19.38,100.0,15.77,15.77,15.77,602.37,0.02,100.0,4.13,4.13,QPSO,35.18,35.18,QPSO
371,41539,20,7,76.0,18.0,uniform,30,71,21.5,21.5,21.5,922.94,61.65,100.0,20.9,20.9,20.9,903.07,46.85,100.0,27.86,27.86,27.86,1209.73,0.04,100.0,-2.89,-2.89,Classical PSO,22.84,22.84,QPSO
372,46443,18,6,78.3,18.0,rush_hour,28,41,17.45,17.45,17.45,737.1,28.4,100.0,19.05,19.05,19.05,790.33,20.39,100.0,20.89,20.89,20.89,857.31,0.01,100.0,8.41,8.41,QPSO,16.48,16.48,QPSO
373,44910,16,5,96.2,18.0,incident,45,44,16.44,16.44,16.44,711.24,26.54,100.0,16.24,16.24,16.24,722.27,17.6,100.0,18.33,18.33,18.33,819.35,0.01,100.0,-1.19,-1.19,Classical PSO,10.35,10.35,QPSO
374,66031,17,6,72.8,9.0,uniform,33,46,16.13,16.13,16.13,689.0,33.02,100.0,16.28,16.28,16.28,692.91,23.13,100.0,23.58,23.58,23.58,1052.11,0.04,100.0,0.91,0.91,QPSO,31.58,31.58,QPSO
375,76223,20,7,81.4,8.0,uniform,32,42,17.1,17.1,17.1,744.58,27.68,100.0,16.95,16.95,16.95,753.48,28.17,100.0,22.14,22.14,22.14,1001.54,0.01,100.0,-0.88,-0.88,Classical PSO,22.75,22.75,QPSO
376,62835,15,4,116.0,8.0,incident,45,66,14.06,14.06,14.06,518.09,53.63,100.0,14.01,14.01,14.01,515.09,36.47,100.0,14.93,14.93,14.93,548.11,0.01,100.0,-0.3,-0.3,Classical PSO,5.84,5.84,QPSO
377,30427,15,5,90.8,9.0,uniform,43,63,12.61,12.61,12.61,506.83,51.56,100.0,13.7,13.7,13.7,535.36,22.84,100.0,15.56,15.56,15.56,677.48,0.01,100.0,7.93,7.93,QPSO,18.97,18.97,QPSO
378,16650,18,6,79.0,13.0,uniform,39,58,15.99,15.99,15.99,641.3,75.16,100.0,17.2,17.2,17.2,664.94,40.76,100.0,22.14,22.14,22.14,820.75,0.04,100.0,7.05,7.05,QPSO,27.8,27.8,QPSO
379,41723,15,4,97.7,9.0,uniform,34,76,10.42,10.42,10.42,542.8,49.47,100.0,11.96,11.96,11.96,606.98,44.69,100.0,13.74,13.74,13.74,724.29,0.01,100.0,12.85,12.85,QPSO,24.16,24.16,QPSO
380,40834,19,6,93.2,8.5,incident,42,55,13.39,13.39,13.39,572.64,57.32,100.0,14.89,14.89,14.89,634.07,32.34,100.0,15.46,15.46,15.46,619.64,0.01,100.0,10.06,10.06,QPSO,13.39,13.39,QPSO
381,20735,10,5,71.2,18.0,incident,25,61,11.85,11.85,11.85,507.33,72.44,100.0,11.9,11.9,11.9,511.96,75.84,100.0,14.47,14.47,14.47,660.71,0.09,100.0,0.45,0.45,QPSO,18.11,18.11,QPSO
382,1191,20,5,112.5,8.0,uniform,41,55,18.66,18.66,18.66,716.67,78.59,100.0,20.86,20.86,20.86,805.78,52.92,100.0,20.21,20.21,20.21,764.48,0.01,100.0,10.55,10.55,QPSO,7.7,7.7,QPSO
383,56026,17,4,118.6,18.0,rush_hour,27,42,15.15,15.15,15.15,663.5,50.32,100.0,16.84,16.84,16.84,705.07,31.54,100.0,17.62,17.62,17.62,753.81,0.06,100.0,10.03,10.03,QPSO,13.99,13.99,QPSO
384,31339,18,5,105.0,13.0,incident,27,77,12.82,12.82,12.82,559.4,126.93,100.0,15.39,15.39,15.39,663.78,73.79,100.0,16.37,16.37,16.37,667.93,0.01,100.0,16.67,16.67,QPSO,21.67,21.67,QPSO
385,13527,18,5,101.9,8.0,incident,43,43,13.9,13.9,13.9,608.36,61.5,100.0,15.61,15.61,15.61,703.79,33.98,100.0,22.16,22.16,22.16,909.26,0.01,100.0,10.98,10.98,QPSO,37.28,37.28,QPSO
386,58014,20,7,81.8,9.0,rush_hour,35,60,23.71,23.71,23.71,700.23,75.23,100.0,27.3,27.3,27.3,792.99,49.25,100.0,30.69,30.69,30.69,847.8,0.01,100.0,13.14,13.14,QPSO,22.74,22.74,QPSO
387,60343,14,5,73.7,8.5,incident,28,49,10.95,10.95,10.95,432.91,56.7,100.0,11.55,11.55,11.55,447.91,49.23,100.0,13.99,13.99,13.99,505.64,0.01,100.0,5.17,5.17,QPSO,21.75,21.75,QPSO
388,14848,12,5,93.3,8.0,incident,36,53,12.4,12.4,12.4,483.31,54.21,100.0,12.4,12.4,12.4,483.31,41.11,100.0,15.61,15.61,15.61,555.33,0.0,100.0,-0.0,0.0,Tie,20.53,20.53,QPSO
389,60233,14,5,83.3,8.0,uniform,34,78,11.41,11.41,11.41,462.12,91.05,100.0,12.46,12.46,12.46,523.55,66.99,100.0,14.47,14.47,14.47,582.86,0.01,100.0,8.42,8.42,QPSO,21.15,21.15,QPSO
390,6286,13,5,77.4,9.0,rush_hour,41,43,21.88,21.88,21.88,521.48,46.62,100.0,21.68,21.68,21.68,542.12,39.46,100.0,25.98,25.98,25.98,617.9,0.01,100.0,-0.92,-0.92,Classical PSO,15.78,15.78,QPSO
391,89759,14,4,111.0,8.0,rush_hour,39,75,16.71,16.71,16.71,451.13,78.56,100.0,17.57,17.57,17.57,457.53,97.27,100.0,17.04,17.04,17.04,457.87,0.01,100.0,4.86,4.86,QPSO,1.91,1.91,QPSO
392,99052,18,7,74.7,8.5,uniform,25,43,15.69,15.69,15.69,750.65,43.87,100.0,16.87,16.87,16.87,808.57,36.74,100.0,17.4,17.4,17.4,851.79,0.01,100.0,6.99,6.99,QPSO,9.84,9.84,QPSO
393,30135,12,4,111.2,18.0,incident,45,45,9.34,9.34,9.34,385.81,47.96,100.0,8.92,8.92,8.92,342.28,47.14,100.0,11.91,11.91,11.91,465.25,0.0,100.0,-4.78,-4.78,Classical PSO,21.52,21.52,QPSO
394,77326,19,5,115.9,8.0,uniform,31,68,17.05,17.05,17.05,719.25,83.78,100.0,17.41,17.41,17.41,748.09,59.5,100.0,18.0,18.0,18.0,726.06,0.02,100.0,2.03,2.03,QPSO,5.26,5.26,QPSO
395,17880,11,5,76.1,8.0,uniform,43,67,13.89,13.89,13.89,578.95,70.3,100.0,13.18,13.18,13.18,550.23,63.48,100.0,14.22,14.22,14.22,585.35,0.0,100.0,-5.35,-5.35,Classical PSO,2.34,2.34,QPSO
396,95952,16,6,71.5,8.5,rush_hour,31,51,27.09,27.09,27.09,633.95,61.46,100.0,27.97,27.97,27.97,708.09,44.2,100.0,32.09,32.09,32.09,771.68,0.01,100.0,3.16,3.16,QPSO,15.59,15.59,QPSO
397,37042,14,4,114.2,17.5,incident,44,55,12.85,12.85,12.85,498.48,86.24,100.0,13.12,13.12,13.12,546.47,59.66,100.0,14.68,14.68,14.68,628.24,0.01,100.0,2.06,2.06,QPSO,12.44,12.44,QPSO
