Scenario,Seed,Customers,Vehicles,Capacity,SimTime,Preset,Swarm,Iterations,QPSO_BestFit,QPSO_MeanFit,QPSO_Time_h,QPSO_Dist_km,QPSO_Compute_ms,QPSO_Feas_pct,PSO_BestFit,PSO_MeanFit,PSO_Time_h,PSO_Dist_km,PSO_Compute_ms,PSO_Feas_pct,GNN_BestFit,GNN_MeanFit,GNN_Time_h,GNN_Dist_km,GNN_Compute_ms,GNN_Feas_pct,QPSO_vs_PSO_FitImp_%,QPSO_vs_PSO_TimeImp_%,PSO_Winner,QPSO_vs_GNN_FitImp_%,QPSO_vs_GNN_TimeImp_%,GNN_Winner
110,67698,14,5,111.7,8.5,rush_hour,42,49,25.36,25.36,25.36,650.22,19.01,100.0,21.31,21.31,21.31,517.48,22.26,100.0,594.22,594.22,24.15,654.89,0.01,0.0,-19.0,-19.0,Classical PSO,95.73,-5.0,QPSO
111,51277,13,4,113.2,13.0,rush_hour,41,57,11.01,11.01,11.01,498.35,19.58,100.0,12.75,12.75,12.75,537.4,18.94,100.0,95.12,95.12,14.65,578.29,0.01,0.0,13.66,13.66,QPSO,88.43,24.86,QPSO
112,1336,14,5,111.9,8.5,rush_hour,42,70,17.18,17.18,17.18,397.74,30.96,100.0,19.26,19.26,19.26,473.54,26.58,100.0,40.84,40.84,18.32,462.0,0.01,0.0,10.79,10.79,QPSO,57.92,6.21,QPSO
113,46236,15,5,92.8,8.5,incident,32,76,10.23,10.23,10.23,396.98,30.83,100.0,10.23,10.23,10.23,396.98,33.38,100.0,12.05,12.05,12.05,489.72,0.01,100.0,0.0,0.0,Tie,15.05,15.05,QPSO
114,51196,13,5,72.2,18.0,rush_hour,37,49,13.71,13.71,13.71,653.12,19.63,100.0,13.03,13.03,13.03,622.08,15.44,100.0,14.97,14.97,14.97,699.97,0.01,100.0,-5.23,-5.23,Classical PSO,8.39,8.39,QPSO
115,65923,10,5,95.1,9.0,uniform,39,46,8.1,8.1,8.1,246.22,33.55,100.0,8.1,8.1,8.1,246.22,31.96,100.0,9.81,9.81,9.81,319.3,0.01,100.0,0.0,0.0,Tie,17.45,17.45,QPSO
116,69937,17,5,106.1,18.0,uniform,27,70,14.29,14.29,14.29,591.95,47.11,100.0,14.55,14.55,14.55,618.62,49.36,100.0,15.01,15.01,15.01,672.38,0.01,100.0,1.81,1.81,QPSO,4.79,4.79,QPSO
117,35737,15,5,102.5,18.0,incident,37,60,12.6,12.6,12.6,545.57,66.55,100.0,12.1,12.1,12.1,538.65,71.58,100.0,14.33,14.33,14.33,631.97,0.01,100.0,-4.13,-4.13,Classical PSO,12.09,12.09,QPSO
118,83155,17,5,100.9,18.0,incident,34,54,14.96,14.96,14.96,572.32,19.64,100.0,16.64,16.64,16.64,662.84,72.08,100.0,17.5,17.5,17.5,730.37,0.01,100.0,10.1,10.1,QPSO,14.5,14.5,QPSO
119,98880,11,5,118.9,18.0,uniform,39,50,8.84,8.84,8.84,334.16,17.8,100.0,9.11,9.11,9.11,380.79,15.06,100.0,10.04,10.04,10.04,408.82,0.0,100.0,2.96,2.96,QPSO,11.96,11.96,QPSO
120,91964,14,5,72.3,9.0,rush_hour,36,67,18.13,18.13,18.13,520.65,27.84,100.0,19.24,19.24,19.24,576.45,24.22,100.0,21.67,21.67,21.67,636.2,0.01,100.0,5.78,5.78,QPSO,16.33,16.33,QPSO
121,20080,13,4,98.3,8.5,uniform,27,79,11.46,11.46,11.46,459.42,32.13,100.0,12.01,12.01,12.01,461.86,31.54,100.0,46.67,46.67,13.34,488.64,0.01,0.0,4.59,4.59,QPSO,75.44,14.05,QPSO
122,51140,19,6,94.9,8.5,rush_hour,45,56,33.11,33.11,33.11,971.88,27.55,100.0,33.26,33.26,33.26,932.19,21.65,100.0,51.51,51.51,34.06,974.66,0.01,0.0,0.45,0.45,QPSO,35.71,2.78,QPSO
123,61236,14,5,114.9,9.0,incident,42,50,10.1,10.1,10.1,409.4,21.19,100.0,12.26,12.26,12.26,505.96,20.6,100.0,12.65,12.65,12.65,475.28,0.02,100.0,17.57,17.57,QPSO,20.14,20.14,QPSO
124,10681,17,5,119.4,18.0,rush_hour,33,69,10.96,10.96,10.96,492.78,44.81,100.0,10.54,10.54,10.54,458.81,50.99,100.0,176.56,176.56,13.14,595.69,0.01,0.0,-3.98,-3.98,Classical PSO,93.79,16.62,QPSO
125,40599,13,3,112.7,8.5,rush_hour,43,62,16.65,16.65,16.65,404.91,34.14,100.0,22.2,22.2,22.2,542.2,42.99,100.0,104.52,104.52,22.19,516.45,0.01,0.0,24.99,24.99,QPSO,84.07,24.96,QPSO
126,76341,14,5,71.1,9.0,uniform,43,43,17.49,17.49,17.49,644.11,57.46,100.0,15.77,15.77,15.77,601.69,84.34,100.0,17.54,17.54,17.54,655.6,0.01,100.0,-10.91,-10.91,Classical PSO,0.25,0.25,QPSO
127,80482,17,4,108.8,17.5,rush_hour,32,80,15.1,15.1,15.1,640.84,90.32,100.0,13.44,13.44,13.44,606.64,102.72,100.0,15.24,15.24,15.24,670.53,0.01,100.0,-12.32,-12.32,Classical PSO,0.92,0.92,QPSO
128,25920,19,5,103.9,18.0,uniform,45,42,17.4,17.4,17.4,749.8,55.06,100.0,14.83,14.83,14.83,640.18,82.6,100.0,19.34,19.34,19.34,789.25,0.02,100.0,-17.32,-17.32,Classical PSO,10.03,10.03,QPSO
129,41492,17,5,99.0,8.0,rush_hour,35,66,17.41,17.41,17.41,473.76,100.31,100.0,27.04,27.04,27.04,745.26,119.64,100.0,18.13,18.13,18.13,510.99,0.01,100.0,35.62,35.62,QPSO,3.94,3.94,QPSO
130,24021,13,4,109.3,17.5,incident,33,50,8.94,8.94,8.94,368.31,29.06,100.0,13.18,13.18,13.18,559.9,15.79,100.0,19.16,19.16,9.61,410.93,0.01,0.0,32.21,32.21,QPSO,53.35,6.99,QPSO
131,34681,17,5,107.3,8.0,rush_hour,27,49,24.79,24.79,24.79,744.36,30.39,100.0,24.15,24.15,24.15,697.93,28.87,100.0,24.79,24.79,24.79,744.36,0.01,100.0,-2.65,-2.65,Classical PSO,0.0,0.0,Tie
132,99848,13,5,118.4,9.0,uniform,37,40,12.29,12.29,15.2,577.19,29.8,100.0,12.08,12.08,12.08,428.25,27.41,100.0,151.2,151.2,15.25,556.57,0.01,0.0,-1.71,-25.87,Classical PSO,91.87,0.31,QPSO
133,35663,18,5,92.7,17.5,rush_hour,45,63,12.53,12.53,12.53,537.92,34.82,100.0,15.33,15.33,15.33,614.68,53.7,100.0,15.0,15.0,15.0,672.48,0.01,100.0,18.26,18.26,QPSO,16.46,16.46,QPSO
134,15201,20,6,93.6,17.5,uniform,45,44,19.53,19.53,19.53,771.66,22.3,100.0,19.5,19.5,19.5,798.28,36.32,100.0,19.98,19.98,19.98,817.3,0.02,100.0,-0.13,-0.13,Classical PSO,2.26,2.26,QPSO
135,84283,17,5,102.5,8.5,uniform,26,59,12.43,12.43,12.43,528.46,34.7,100.0,14.12,14.12,14.12,612.05,27.04,100.0,16.62,16.62,16.62,714.53,0.01,100.0,11.96,11.96,QPSO,25.22,25.22,QPSO
136,65569,11,4,81.7,13.0,rush_hour,36,74,10.25,10.25,10.25,448.04,44.79,100.0,11.27,11.27,11.27,536.4,34.56,100.0,13.71,13.71,13.71,530.1,0.01,100.0,9.0,9.0,QPSO,25.25,25.25,QPSO
137,55935,19,5,114.3,13.0,incident,38,57,19.55,19.55,19.55,815.7,30.99,100.0,17.52,17.52,17.52,718.05,30.86,100.0,19.55,19.55,19.55,815.7,0.01,100.0,-11.6,-11.6,Classical PSO,0.0,0.0,Tie
138,5288,15,5,92.2,9.0,uniform,36,74,13.46,13.46,13.46,475.0,31.35,100.0,15.96,15.96,15.96,596.68,47.54,100.0,45.16,45.16,15.29,530.2,0.01,0.0,15.63,15.63,QPSO,70.18,11.95,QPSO
139,85518,15,5,89.9,8.0,rush_hour,27,53,20.48,20.48,24.56,840.66,32.5,0.0,22.21,22.21,22.21,696.41,32.54,100.0,45.28,45.28,21.17,716.29,0.01,0.0,7.79,-10.56,QPSO,54.77,-16.02,QPSO
140,85109,20,7,72.5,8.5,uniform,43,53,21.58,21.58,21.58,837.44,42.35,100.0,21.94,21.94,21.94,842.89,42.92,100.0,23.37,23.37,23.37,888.63,0.01,100.0,1.61,1.61,QPSO,7.66,7.66,QPSO
141,9992,18,5,99.3,9.0,uniform,44,40,13.94,13.94,13.94,592.88,15.79,100.0,16.47,16.47,16.47,722.19,41.78,100.0,14.69,14.69,14.69,623.65,0.06,100.0,15.35,15.35,QPSO,5.07,5.07,QPSO
142,37342,12,4,97.0,8.0,incident,25,48,11.81,11.81,12.51,512.79,52.58,100.0,12.72,12.72,12.72,493.04,62.52,100.0,13.06,13.06,13.06,512.93,0.01,100.0,7.15,1.68,QPSO,9.52,4.18,QPSO
143,2947,15,4,99.4,8.5,rush_hour,26,48,27.44,27.44,31.53,842.29,55.22,0.0,31.12,31.12,31.12,769.51,48.14,100.0,280.24,280.24,25.59,665.23,0.01,0.0,11.81,-1.31,QPSO,90.21,-23.21,QPSO
144,98218,16,5,107.3,13.0,rush_hour,41,77,11.04,11.04,11.04,509.24,107.13,100.0,13.61,13.61,13.61,619.59,108.6,100.0,89.85,89.85,12.84,555.94,0.01,0.0,18.9,18.9,QPSO,87.72,14.03,QPSO
145,15293,17,4,117.3,18.0,incident,41,59,12.05,12.05,12.05,487.05,29.91,100.0,14.43,14.43,14.43,573.3,19.68,100.0,14.03,14.03,14.03,565.53,0.01,100.0,16.49,16.49,QPSO,14.08,14.08,QPSO
146,61036,20,7,73.0,13.0,rush_hour,28,71,16.76,16.76,16.76,791.24,31.73,100.0,17.68,17.68,17.68,852.33,27.12,100.0,18.13,18.13,18.13,859.23,0.01,100.0,5.21,5.21,QPSO,7.57,7.57,QPSO
147,94375,17,5,115.0,17.5,uniform,27,48,16.62,16.62,16.62,650.96,23.52,100.0,16.83,16.83,16.83,644.24,20.55,100.0,206.38,206.38,16.69,667.98,0.01,0.0,1.26,1.26,QPSO,91.95,0.4,QPSO
148,37046,19,6,89.0,13.0,incident,44,67,17.18,17.18,17.18,689.33,72.89,100.0,16.71,16.71,16.71,611.84,31.18,100.0,17.18,17.18,17.18,689.33,0.09,100.0,-2.84,-2.84,Classical PSO,0.0,0.0,Tie
149,13999,11,4,91.5,13.0,rush_hour,39,65,10.04,10.04,10.04,470.54,20.47,100.0,10.62,10.62,10.62,497.37,95.73,100.0,10.41,10.41,10.41,500.53,0.0,100.0,5.54,5.54,QPSO,3.62,3.62,QPSO
150,55524,11,5,91.3,9.0,uniform,40,44,10.84,10.84,10.84,451.18,13.36,100.0,11.13,11.13,11.13,467.32,31.14,100.0,13.75,13.75,13.75,568.62,0.01,100.0,2.61,2.61,QPSO,21.18,21.18,QPSO
151,12957,11,5,91.6,8.5,incident,26,77,12.57,12.57,12.57,460.28,26.3,100.0,11.98,11.98,11.98,428.92,44.9,100.0,15.35,15.35,15.35,576.01,0.01,100.0,-4.94,-4.94,Classical PSO,18.13,18.13,QPSO
152,74608,18,5,103.5,9.0,incident,38,43,16.48,16.48,16.48,724.8,77.08,100.0,16.47,16.47,16.47,732.06,66.34,100.0,16.76,16.76,16.76,737.16,0.01,100.0,-0.04,-0.04,Classical PSO,1.69,1.69,QPSO
153,38700,19,6,87.6,8.5,incident,40,54,20.71,20.71,20.71,852.08,78.93,100.0,21.75,21.75,21.75,871.38,94.56,100.0,22.23,22.23,22.23,870.39,0.01,100.0,4.79,4.79,QPSO,6.82,6.82,QPSO
154,15184,15,5,75.7,17.5,uniform,38,75,15.71,15.71,15.71,628.28,133.52,100.0,15.95,15.95,15.95,649.73,49.39,100.0,18.71,18.71,18.71,751.76,0.01,100.0,1.49,1.49,QPSO,16.04,16.04,QPSO
155,82490,19,5,100.4,8.0,uniform,33,59,16.97,16.97,16.97,747.22,71.39,100.0,15.33,15.33,15.33,643.18,98.26,100.0,16.97,16.97,16.97,747.22,0.02,100.0,-10.69,-10.69,Classical PSO,0.0,0.0,Tie
156,45541,15,5,79.1,17.5,incident,37,44,15.5,15.5,15.5,643.03,53.93,100.0,16.1,16.1,16.1,646.14,79.3,100.0,18.21,18.21,18.21,709.39,0.01,100.0,3.75,3.75,QPSO,14.9,14.9,QPSO
157,19595,20,7,74.6,13.0,rush_hour,39,61,20.04,20.04,20.04,867.27,38.99,100.0,19.49,19.49,19.49,854.3,67.85,100.0,20.21,20.21,20.21,883.46,0.01,100.0,-2.83,-2.83,Classical PSO,0.83,0.83,QPSO
158,21631,15,4,106.1,8.0,uniform,30,79,13.32,13.32,13.32,501.3,29.5,100.0,15.13,15.13,15.13,623.66,30.71,100.0,94.1,94.1,12.88,549.33,0.06,0.0,11.97,11.97,QPSO,85.85,-3.43,QPSO
159,7522,20,6,83.6,13.0,incident,39,66,21.14,21.14,21.14,852.11,34.98,100.0,22.7,22.7,22.7,929.4,29.4,100.0,21.44,21.44,21.44,874.84,0.02,100.0,6.9,6.9,QPSO,1.43,1.43,QPSO
160,36804,13,4,87.3,9.0,incident,43,71,10.78,10.78,10.78,487.62,30.04,100.0,11.6,11.6,11.6,528.28,26.18,100.0,197.96,197.96,14.37,611.04,0.01,0.0,7.11,7.11,QPSO,94.56,24.99,QPSO
161,70066,20,7,72.3,17.5,uniform,25,53,19.12,19.12,19.12,755.41,81.86,100.0,22.22,22.22,22.22,894.82,73.94,100.0,19.12,19.12,19.12,755.41,0.02,100.0,13.96,13.96,QPSO,0.0,0.0,Tie
162,40507,13,5,108.2,9.0,uniform,25,71,9.79,9.79,9.79,389.44,53.02,100.0,12.02,12.02,12.02,481.53,51.24,100.0,10.05,10.05,10.05,401.67,0.01,100.0,18.55,18.55,QPSO,2.53,2.53,QPSO
163,98912,16,6,76.5,17.5,incident,36,44,12.87,12.87,12.87,542.39,58.18,100.0,12.36,12.36,12.36,473.65,32.39,100.0,14.52,14.52,14.52,580.7,0.01,100.0,-4.08,-4.08,Classical PSO,11.4,11.4,QPSO
164,53044,10,4,70.9,9.0,incident,38,76,9.73,9.73,9.73,470.22,29.63,100.0,10.31,10.31,10.31,496.96,91.22,100.0,10.29,10.29,10.29,472.57,0.01,100.0,5.58,5.58,QPSO,5.44,5.44,QPSO
165,54008,20,6,84.5,8.0,rush_hour,30,79,26.21,26.21,26.21,788.01,60.1,100.0,24.57,24.57,24.57,747.45,40.23,100.0,28.9,28.9,28.9,760.47,0.01,100.0,-6.66,-6.66,Classical PSO,9.33,9.33,QPSO
166,61305,15,5,91.8,8.5,rush_hour,43,65,17.18,17.18,17.18,563.64,48.24,100.0,18.76,18.76,18.76,614.53,55.66,100.0,175.42,175.42,21.97,698.95,0.01,0.0,8.42,8.42,QPSO,90.21,21.81,QPSO
167,69676,11,5,113.5,9.0,uniform,35,50,8.18,8.18,8.18,328.94,44.96,100.0,8.96,8.96,8.96,370.21,43.0,100.0,11.35,11.35,11.35,429.95,0.01,100.0,8.69,8.69,QPSO,27.87,27.87,QPSO
168,11011,18,5,96.5,9.0,rush_hour,45,49,23.91,23.91,23.91,647.89,55.54,100.0,25.36,25.36,25.36,720.71,56.96,100.0,25.52,25.52,25.52,692.51,0.01,100.0,5.71,5.71,QPSO,6.32,6.32,QPSO
169,31968,11,4,82.8,17.5,uniform,45,44,11.78,11.78,11.78,426.33,38.57,100.0,11.78,11.78,11.78,426.33,39.7,100.0,13.98,13.98,13.98,553.99,0.07,100.0,0.0,0.0,Tie,15.71,15.71,QPSO
170,24218,20,6,93.2,18.0,incident,45,80,14.8,14.8,14.8,540.24,80.19,100.0,18.08,18.08,18.08,692.3,68.33,100.0,18.23,18.23,18.23,644.17,0.01,100.0,18.15,18.15,QPSO,18.82,18.82,QPSO
171,82857,15,5,77.5,13.0,rush_hour,45,59,17.21,17.21,17.21,625.14,36.12,100.0,17.77,17.77,17.77,685.73,49.38,100.0,54.94,54.94,19.94,729.47,0.01,0.0,3.15,3.15,QPSO,68.68,13.71,QPSO
172,37002,19,6,87.6,9.0,rush_hour,39,42,23.87,23.87,23.87,685.72,47.46,100.0,31.3,31.3,31.3,851.01,56.68,100.0,24.03,24.03,24.03,677.35,0.01,100.0,23.74,23.74,QPSO,0.68,0.68,QPSO
173,8456,15,6,73.8,17.5,incident,41,64,12.03,12.03,12.03,550.66,51.1,100.0,11.32,11.32,11.32,507.6,91.56,100.0,14.21,14.21,14.21,678.61,0.02,100.0,-6.3,-6.3,Classical PSO,15.34,15.34,QPSO
174,61648,19,6,92.5,9.0,incident,40,72,17.47,17.47,17.47,698.62,68.65,100.0,16.91,16.91,16.91,732.17,63.99,100.0,20.91,20.91,20.91,841.12,0.01,100.0,-3.28,-3.28,Classical PSO,16.46,16.46,QPSO
175,20773,10,5,75.2,18.0,uniform,41,51,11.62,11.62,11.62,470.42,49.71,100.0,11.62,11.62,11.62,470.42,50.59,100.0,13.33,13.33,13.33,554.46,0.01,100.0,0.0,0.0,Tie,12.84,12.84,QPSO
176,6130,13,5,119.5,17.5,incident,30,63,14.3,14.3,14.3,587.39,53.5,100.0,15.68,15.68,15.68,658.02,52.71,100.0,58.95,58.95,13.06,544.49,0.01,0.0,8.79,8.79,QPSO,75.74,-9.52,QPSO
177,49870,14,5,90.4,18.0,incident,26,80,13.85,13.85,13.85,561.85,79.76,100.0,12.9,12.9,12.9,513.32,77.07,100.0,247.74,247.74,15.58,627.3,0.01,0.0,-7.32,-7.32,Classical PSO,94.41,11.1,QPSO
178,85843,15,5,86.5,9.0,rush_hour,44,49,22.23,22.23,22.23,580.55,67.14,100.0,22.82,22.82,22.82,565.82,48.72,100.0,35.06,35.06,25.75,640.39,0.01,0.0,2.6,2.6,QPSO,36.59,13.67,QPSO
179,44694,11,4,115.8,18.0,incident,37,48,9.0,9.0,10.07,421.15,43.28,0.0,11.82,11.82,11.82,469.55,39.52,100.0,48.27,48.27,12.16,498.38,0.0,0.0,23.84,14.79,QPSO,81.35,17.18,QPSO
180,78993,11,5,97.9,9.0,uniform,41,45,9.35,9.35,9.35,355.48,46.31,100.0,9.35,9.35,9.35,355.48,45.88,100.0,9.35,9.35,9.35,355.48,0.0,100.0,0.0,0.0,Tie,0.0,0.0,Tie
181,85675,20,6,95.4,9.0,rush_hour,30,53,20.06,20.06,20.06,594.67,36.25,100.0,22.46,22.46,22.46,645.48,47.42,100.0,52.52,52.52,23.48,691.01,0.07,0.0,10.66,10.66,QPSO,61.79,14.55,QPSO
182,45791,17,6,81.3,8.5,uniform,34,46,16.05,16.05,16.05,629.59,42.59,100.0,16.2,16.2,16.2,614.95,49.21,100.0,17.37,17.37,17.37,657.72,0.01,100.0,0.95,0.95,QPSO,7.61,7.61,QPSO
183,67543,18,5,103.1,17.5,rush_hour,29,50,16.11,16.11,16.11,690.59,46.56,100.0,16.54,16.54,16.54,707.89,34.43,100.0,132.42,132.42,15.73,654.05,0.01,0.0,2.59,2.59,QPSO,87.83,-2.4,QPSO
184,24703,19,5,106.1,13.0,rush_hour,32,68,15.36,15.36,15.36,679.83,38.12,100.0,15.97,15.97,15.97,663.34,63.38,100.0,15.36,15.36,15.36,679.83,0.01,100.0,3.77,3.77,QPSO,0.0,0.0,Tie
185,81031,14,5,81.7,9.0,rush_hour,31,63,14.88,14.88,14.88,407.73,59.54,100.0,16.83,16.83,16.83,485.77,57.72,100.0,15.09,15.09,15.09,438.26,0.03,100.0,11.57,11.57,QPSO,1.41,1.41,QPSO
186,89907,19,6,93.1,13.0,incident,41,66,19.07,19.07,19.07,826.09,35.8,100.0,19.0,19.0,19.0,798.28,47.23,100.0,20.29,20.29,20.29,861.74,0.01,100.0,-0.34,-0.34,Classical PSO,6.03,6.03,QPSO
187,22241,13,3,113.7,18.0,rush_hour,36,75,11.93,11.93,11.93,475.08,57.11,100.0,13.65,13.65,13.65,593.66,123.11,100.0,59.27,59.27,15.1,691.67,0.01,0.0,12.61,12.61,QPSO,79.87,21.0,QPSO
188,14446,18,6,84.3,9.0,rush_hour,41,49,27.92,27.92,27.92,810.54,22.94,100.0,25.32,25.32,25.32,672.33,24.43,100.0,55.86,55.86,26.26,805.11,0.01,0.0,-10.27,-10.27,Classical PSO,50.02,-6.29,QPSO
189,58340,11,4,110.8,8.0,rush_hour,26,65,16.0,16.0,16.0,367.89,21.15,100.0,16.64,16.64,16.64,365.92,31.1,100.0,21.13,21.13,21.13,445.33,0.0,100.0,3.84,3.84,QPSO,24.28,24.28,QPSO
190,66799,15,5,89.3,9.0,uniform,25,60,16.42,16.42,16.42,736.47,23.02,100.0,18.14,18.14,18.14,774.83,23.87,100.0,16.67,16.67,16.67,750.15,0.01,100.0,9.49,9.49,QPSO,1.5,1.5,QPSO
191,13987,20,5,109.6,8.0,rush_hour,40,48,20.25,20.25,20.25,579.68,43.8,100.0,28.13,28.13,28.13,817.97,20.15,100.0,196.52,196.52,21.25,676.84,0.01,0.0,28.03,28.03,QPSO,89.7,4.7,QPSO
192,93476,17,5,100.8,8.0,rush_hour,31,49,22.38,22.38,22.38,696.84,61.57,100.0,22.19,22.19,22.19,670.23,14.66,100.0,114.2,114.2,21.19,638.02,0.01,0.0,-0.84,-0.84,Classical PSO,80.4,-5.62,QPSO
193,72932,19,7,75.6,8.5,rush_hour,28,43,34.2,34.2,34.2,882.04,66.06,100.0,31.37,31.37,31.37,852.07,62.86,100.0,161.45,161.45,33.46,898.23,0.01,0.0,-9.03,-9.03,Classical PSO,78.82,-2.21,QPSO
194,32252,16,6,73.1,17.5,incident,25,80,16.96,16.96,16.96,628.55,137.89,100.0,16.86,16.86,16.86,596.25,108.22,100.0,17.78,17.78,17.78,697.19,0.01,100.0,-0.62,-0.62,Classical PSO,4.59,4.59,QPSO
195,68551,19,5,105.9,13.0,uniform,44,62,17.02,17.02,17.02,673.67,66.6,100.0,19.79,19.79,19.79,795.98,85.16,100.0,17.02,17.02,17.02,673.67,0.01,100.0,14.03,14.03,QPSO,0.0,0.0,Tie
196,32531,19,6,79.4,17.5,rush_hour,27,73,16.21,16.21,16.21,734.86,28.48,100.0,17.47,17.47,17.47,781.42,53.83,100.0,17.0,17.0,17.0,758.62,0.02,100.0,7.23,7.23,QPSO,4.66,4.66,QPSO
197,72313,18,6,89.5,8.0,incident,37,63,21.25,21.25,21.25,803.25,28.18,100.0,22.17,22.17,22.17,808.34,26.08,100.0,23.67,23.67,23.67,908.83,0.01,100.0,4.12,4.12,QPSO,10.19,10.19,QPSO
198,34246,10,4,109.4,8.5,incident,45,46,9.83,9.83,9.83,328.64,17.46,100.0,10.7,10.7,10.7,374.68,15.48,100.0,50.97,50.97,10.35,368.76,0.01,0.0,8.1,8.1,QPSO,80.71,4.98,QPSO
199,77271,15,6,72.2,18.0,uniform,39,70,14.03,14.03,14.03,563.93,31.53,100.0,13.26,13.26,13.26,511.44,34.2,100.0,15.35,15.35,15.35,618.29,0.01,100.0,-5.79,-5.79,Classical PSO,8.6,8.6,QPSO
200,83802,12,5,73.2,8.0,rush_hour,31,42,15.57,15.57,15.57,385.68,21.94,100.0,15.57,15.57,15.57,385.68,16.51,100.0,15.99,15.99,15.99,420.5,0.04,100.0,0.0,0.0,Tie,2.67,2.67,QPSO
201,27144,10,5,116.7,13.0,incident,40,56,11.78,11.78,11.78,454.86,19.76,100.0,11.35,11.35,11.35,441.61,20.09,100.0,153.17,153.17,12.38,492.81,0.01,0.0,-3.78,-3.78,Classical PSO,92.31,4.83,QPSO
202,5799,20,6,84.3,18.0,rush_hour,33,47,17.61,17.61,17.61,761.79,39.5,100.0,17.09,17.09,17.09,750.35,25.75,100.0,18.73,18.73,18.73,762.18,0.01,100.0,-3.03,-3.03,Classical PSO,5.98,5.98,QPSO
203,49237,16,5,107.2,9.0,uniform,40,71,13.47,13.47,13.47,542.88,50.54,100.0,14.46,14.46,14.46,596.52,40.97,100.0,13.8,13.8,13.8,537.84,0.01,100.0,6.82,6.82,QPSO,2.39,2.39,QPSO
204,49148,18,5,110.1,8.0,rush_hour,44,51,23.41,23.41,23.41,640.28,39.27,100.0,27.18,27.18,27.18,713.41,36.04,100.0,40.97,40.97,22.28,577.77,0.01,0.0,13.87,13.87,QPSO,42.86,-5.06,QPSO
205,72496,14,5,75.1,18.0,rush_hour,34,68,15.8,15.8,15.8,625.27,58.91,100.0,17.45,17.45,17.45,663.45,54.09,100.0,16.16,16.16,16.16,636.01,0.01,100.0,9.42,9.42,QPSO,2.21,2.21,QPSO
206,79986,16,5,104.5,13.0,uniform,36,79,9.9,9.9,9.9,370.8,60.17,100.0,11.77,11.77,11.77,496.82,47.69,100.0,10.74,10.74,10.74,418.3,0.01,100.0,15.88,15.88,QPSO,7.85,7.85,QPSO
207,58008,14,5,73.8,9.0,incident,30,41,15.13,15.13,15.13,582.07,20.48,100.0,15.95,15.95,15.95,615.13,27.23,100.0,18.59,18.59,18.59,763.55,0.01,100.0,5.15,5.15,QPSO,18.63,18.63,QPSO
208,19714,19,7,71.7,8.5,incident,36,63,19.12,19.12,19.12,699.44,56.12,100.0,20.87,20.87,20.87,772.65,38.55,100.0,21.88,21.88,21.88,828.86,0.01,100.0,8.39,8.39,QPSO,12.62,12.62,QPSO
209,51181,19,5,100.3,9.0,rush_hour,39,44,22.18,22.18,22.18,707.49,31.26,100.0,27.26,27.26,27.26,825.03,23.79,100.0,77.46,77.46,23.08,731.19,0.01,0.0,18.66,18.66,QPSO,71.37,3.91,QPSO
210,76225,12,5,89.9,8.5,uniform,25,51,9.98,9.98,9.98,394.44,33.27,100.0,9.98,9.98,9.98,394.44,33.26,100.0,11.78,11.78,11.78,478.29,0.01,100.0,-0.0,-0.0,Tie,15.24,15.24,QPSO
211,66410,18,4,115.7,9.0,rush_hour,39,53,30.17,30.17,30.17,791.9,34.02,100.0,30.75,30.75,30.75,811.27,35.91,100.0,44.48,44.48,21.0,556.65,0.01,0.0,1.9,1.9,QPSO,32.17,-43.69,QPSO
212,81199,14,5,80.0,8.0,rush_hour,30,68,18.73,18.73,18.73,528.75,51.75,100.0,18.05,18.05,18.05,464.74,47.84,100.0,18.75,18.75,18.75,548.26,0.01,100.0,-3.73,-3.73,Classical PSO,0.15,0.15,QPSO
213,12506,20,5,103.4,17.5,incident,34,59,15.22,15.22,15.22,628.3,65.37,100.0,19.37,19.37,19.37,873.96,47.07,100.0,15.84,15.84,15.59,659.28,0.01,0.0,21.45,21.45,QPSO,3.97,2.39,QPSO
214,21644,20,5,109.7,8.0,uniform,29,55,18.62,18.62,18.62,707.77,41.71,100.0,21.62,21.62,21.62,879.64,48.99,100.0,128.61,128.61,17.52,723.96,0.01,0.0,13.89,13.89,QPSO,85.52,-6.26,QPSO
215,65752,10,4,97.7,13.0,incident,29,79,9.8,9.8,9.8,368.75,50.31,100.0,10.77,10.77,10.77,416.63,26.65,100.0,11.94,11.94,11.94,467.34,0.01,100.0,9.01,9.01,QPSO,17.94,17.94,QPSO
216,12300,11,5,89.9,17.5,rush_hour,38,76,7.6,7.6,7.6,329.31,30.49,100.0,8.64,8.64,8.64,380.04,28.92,100.0,8.51,8.51,8.51,366.82,0.01,100.0,11.99,11.99,QPSO,10.64,10.64,QPSO
217,10666,12,4,102.1,13.0,incident,41,62,8.07,8.07,8.07,310.65,23.42,100.0,9.61,9.61,9.61,377.34,18.19,100.0,10.36,10.36,10.36,390.27,0.01,100.0,16.02,16.02,QPSO,22.13,22.13,QPSO
218,17821,18,5,108.4,13.0,incident,26,47,13.5,13.5,13.5,610.23,19.07,100.0,16.59,16.59,16.59,673.16,20.74,100.0,14.34,14.34,14.34,623.1,0.01,100.0,18.65,18.65,QPSO,5.89,5.89,QPSO
